Generate a list of questions to properly evaluate an employee's performance.,
Write a short story centered around a character named Adam.,
Write the body of an email to invite people to a webinar on the given topic.,Topic: How to use data analytics to improve your business.
Send an email on my behalf to invite a guest speaker for an event.,"Subject: Invitation to speak at an event		Dear [Name], 		We would like to invite you to speak at an upcoming event organized by [Company]. The event is about [topic] and will be held on [date] at [location]."
Write an essay on the importance of learning a foreign language.,
"Generate a set of 10 test questions from the topic ""American History"".",
Describe the effects of the Indian Removal Act of 1830.,
Write a story about a future world where robots run everything.,
Explain why it is important to understand biases in machine learning models.,
Generate a 10 annotated bibliography given the information below.,The impacts of Climate Change on Human Health
Write a children's story about a magical world.,
Write a request letter to a professor requesting an extension in submitting an assignment.,
Create a consumer evaluation document for a product.,The product is a software that helps people manage their finances.
What are some ways to refactor this code?,"def checkData(data):	    if data[0] == ""A"" and 	        data[1] == ""B"" and 	        data[2] == ""C"":	        return True	    else:	        return False"
Compare and contrast the philosophies of utilitarianism and Kantianism.,
Create a short story about a person who finds out they can travel through time.,
"Compare and contrast two characters from Dr. Seuss's ""The Cat in the Hat"".","Dr. Seuss's ""The Cat in the Hat""."
Provide input to the following instruction and generate a response using GPT-3.,Instruction: Write a story about someone who is uncomfortable in crowded places.	Input:	A young man named David was always anxious when it came to being in crowded places.
"Explain the concept of mean, median, and mode.",
Generate an argumentative essay about the importance of healthy eating.,
Generate a short story of an adventure in a magical forest.,
Generate instructions to create a basic web page,
Turn this paragraph into a story.,"John woke up early to a beautiful sunny day. He got out of bed, put on his sneakers, and grabbed his backpack. He was excited to explore the forest he had been dreaming of for months."
Write a short article that discusses the dangers of rise of artificial intelligence.,
How does the Kinetic Ray tracing method work?,
"Using the given input, create a blog post titled “The Benefits of Technology”",We live in a world where technology is constantly advancing.
Create a Sudoku board from a given array.,1 4 5 0 0 0 0 3 9	0 0 0 8 0 3 4 0 0	0 0 9 0 0 0 6 8 0	0 0 3 7 0 0 0 0 4	0 9 0 0 6 0 0 7 0	6 0 0 0 0 4 9 0 0	0 3 1 0 0 0 5 0 0	0 0 7 2 0 5 0 0 0	5 2 0 0 0 0 7 4 8
Come up with a story incorporating the following characters and objects.,"Characters: Mouse, Tiger, Fish; Objects: Ball, Teapot"
Discuss the use of neural networks in the medical industry.,
Case study: Explain how Starbucks is using technology to achieve their business goals.,
Write an article on the importance of diversity.,
"Write a story that's based on the following three words: eruption, rebel, rebellion.",
Generate a story where the main character learns how to be responsible.,
Describe why it is necessary to have a diverse workforce.,
Create 10 topic related questions for a survey about modern fashion trends in the US.,
Generate a fictional story featuring a dragon.,
Compare and contrast two popular books from the same genre.,The Hunger Games and Maze Runner
List five reasons to use a tool like HotJar.,
Construct a story given a general setting.,"Deep into the night, a mysterious figure enters the dark forest."
Create a story about a man who is searching for the lost treasure.,
Describe how the internet has contributed to people's lives.,
Answer the question - What is the difference between a private key and a public key?,
Generate a list of 10 ideas for activities to do at an outreach event to promote interest in psychology.,
Make up a story involving a fictional protagonist named Lydia,
Write a blog post on how to become a successful entrepreneur.,
Write a story about a monster living in a dark cave.,
Create a story given the list of characters and the setting.,"Characters:	- Alex, a teenager	- Ryan, a classmate of Alex	- Jane, an older sister of Alex		Setting:	Small town in rural North Carolina"
Explain Aristotle's theory of four causes.,
Create a story about an elephant for a child aged four.,
List 4 advantages and 4 disadvantages of using AI technology.,
Compare and contrast mitosis and meiosis.,
You are asked to tell a story about a chosen topic.,Topic: Going to the Park
Write a short report about the ethics of collecting data through internet,
How does the Covid-19 pandemic changes the world?,
Write a story with the theme of accepting change.,
Write an essay about the importance of diverse perspectives.,
Tell me a story that deals with putting the environment first.,
Generate a list of 20 challenging questions about the given topic.,The history of the industrial revolution
"Generate a story using these three words: starry, whisper, river.",
Tell a story about a cat who loves adventure.,
Create a cover letter addressing why the applicant is a perfect fit for the job.,I have completed my Masters in Business Administration with focus on management.
Write a short story about a robot who wants to be a teacher.,
Create a short story set in a forest.,
"Compose a blog post on the topic of ""Why companies need to invest in employee training"".",
"Compose a 500-word essay on the themes of loneliness revealed in Ernest Hemingway's novel ""The Old Man and the Sea"".",
Explain how President Dwight D. Eisenhower’s administration helped to bridge the gap between the United States and the Soviet Union during the Cold War.,
Write a short story about a boy who is trying to save his village.,
Generate a legal document that establishes a business contract between two companies,Company A and Company B are entering into a contract to provide services.
Write an essay about the benefits of public transportation.,No input required.
Create a story based around this opening line: “It was a dark and stormy night.”,
Create a sales pitch for an online business that sells computer game accessories.,
Compose a short story,
Compare the features of two e-commerce platforms,Shopify and BigCommerce
"Write a story with the prompt ""A traveler journeying through a dark forest discovers a mysterious object""",
Write an article about a new discovery in the field of genetics,
Compose a convincing email to convince your reader to donate $500 to your charity fundraiser.,
Design a system to automate the onboarding process for new hires.,
Generate a funny story (title and content in <100 words) about a hedgehog visiting a sushi restaurant.,
Generate a funny story (title and content in <100 words) involving an ant and a bear.,
Create a program to predict whether an email is spam given its text.,
Provide a Turing-complete definition of what a tree is.,
Write a story about technology promoting environmental sustainability.,
"Given the following components, build an essay discussing the benefits of renewable energy.","Wind energy, solar energy, geothermal energy"
Write a story about a person who goes on an adventure with no money.,
Describe the editing process.,
Write an article about the use of AI in healthcare.,
Write a short story involving two characters with opposite views.,
Generate a story about an unexpected meeting between two childhood friends who were apart for many years.,
Write two paragraphs summarizing the key differences between a peach and an apple.,
Write an article about the advantages of using a GPT model for natural language understanding.,
Generate a 10-sentence horror story,
Generate a summary of an article discussing the role of technology in the education system.,The article discusses the various ways technology has been used to improve the quality of education.
Tell me a traditional story.,
Edit the article to make it more engaging for the readers.,"Autonomous robots are computer-controlled machines that are programmed to carry out a specific task without any human input. Autonomous robots are increasingly used in a variety of industries, from manufacturing to healthcare to security."
Name five possible applications of artificial intelligence,
Expand on the given situation and create a story,"Once upon a time, there was a young girl living in a small village"
"Given a list of ingredients, tell us how to prepare a simple vegan meal.","Pasta, tomatoes, red onion, garlic."
Develop a persuasive argument for why people should donate to a charity.,
Generate a 500-word story about a man who finds himself in an unfamiliar city.,
"Generate a blog post on the topic of ""How to Study for an Online Course""",
Tell a story about a mouse who is learning to fly.,
List four benefits of using a GPT in natural language processing tasks.,
Discuss the potential implications of the given COVID-19 vaccine on international trade.,
Create a short story with the given characters and objects.,"Characters: a farmer, a pig	Objects: a carrot, a pitchfork"
"Write a short story based on the following prompt: The spacecraft was empty, but something was left behind.",
Write a 300-word article summarizing the benefits of artificial intelligence.,Noinput
Write an essay about the recent advances in artificial intelligence and its implications.,
outline the steps for teaching a robot to sort coins,
Compose a story about enjoying the night stars.,
Construct a formal email to ask a professor for an extension on a project.,
Generate a list of ethical considerations when developing a chatbot.,Noinput
Describe how artificial neural networks work.,
Summarise the given article in 6 to 8 sentences.,"The rise in data science and machine learning technology has led to an increase in opportunities for automation to replace manual labor. While many advocate for automation and the efficiency that it brings to businesses, many fear the replacement of jobs by robots and automation."
Explain how an artificial neuron works.,
What is the Einstein–Brillouin–Keller quantization condition?,
Suggest five benefits of using blockchain technology.,
Write a short story about an adventure in the forest.,
Create an article on how computer vision is used in medical imaging.,
Compose a piece of creative writing describing a stormy night.,
Generate a report on a given topic.,The Impact of Social Media on Education
Generate a 500-word creative story beginning with the following sentence:,The snow fell silently as I walked along the old street.
Identify three approaches for solving a problem and compare the advantages and disadvantages of each.,Problem: Climate change
Take this essay and reduce its word count to 500 words,"The purpose of this research paper is to examine the reasons why students choose to attend college right after high school and to analyze the benefits and drawbacks of this decision. 		College has always been seen as an important part of the American dream. It has been viewed by many as the ticket to a better life, providing access to better jobs and greater economic stability. It also gives individuals a chance to further their education, which can grant them more opportunities in the professional world. 		Unfortunately, the cost of attending college has skyrocketed in recent years; tuition costs and fees make college increasingly difficult for the average student to attend. Despite the costs, students continue to attend college, citing the need for new skills, increased job opportunities and increased earning potential.		In addition to the financial implications of college, students must also consider the social implications. College can be a stressful experience, and the pressure to perform academically can be overwhelming. Furthermore, it can be difficult to transition from the relatively sheltered lifestyle of living at home to living on one's own.		In conclusion, attending college immediately after high school comes with its share of risks, but it is possible to find success in this endeavor. With proper planning, dedication and determination, the benefits of obtaining a college degree outweigh the risks."
Write a historical account of the Discovery of Penicillin,
"Write a short story summarizing the following events:		(events) An engineer discovers a new form of energy, but it requires a large amount of money to develop.",
How can a company use data science to increase customer retention?,
Write a short essay to explain the potential health benefits of eating fish.,
Write a story about an alien visiting Earth for the first time.,
Write an email for a job inquiry.,Company Name: Tesla	Position: Technical Support Engineer
Write a short story about a rivalry between two people,
Explain the differences between an operating system and a program.,
Give me a list of five use cases of natural language processing.,
Write a blog post on why small businesses should invest in SEO,
Imagine you are a strong yet kind-hearted soldier on the battlefield. Write a scene about your experience.,
"Generate an appropriate response to this instruction: ""Write a story that starts with the phrase 'It was a cold winter night.'""",
"Create a short story based on the following keywords: pumpkin, prince, spider.",
Summarize a review article about a recent movie.,"The article was posted by ""Movie Reviews"" last week and titled ""The Turning Review: A Gripping Horror That Stands Out From The Crowd""."
Write an article comparing two popular websites,Facebook and Instagram
Write a persuasive essay about animal rights,
Generate a story about a person who uses the stars to communicate with their loved ones.,
Generate a short story of 50-100 words.,
Compare and contrast two leaders in the tech industry.,Elon Musk and Jeff Bezos
Write a creative story that contains a character who is a detective.,
Write an article about how online learning is becoming more popular.,
Tell me a story that entertains me.,
Introduce a student to the concept of algebraic equations.,
Draft a business letter to a potential client,
Construct a set of questions to interview a software engineer.,
Come up with a creative story about a talking book.,
Write a story about a magical being who is disliked by others.,
Explain why React is a popular JavaScript library for building user interfaces.,
Compare and contrast two methods to reduce carbon emissions.,
You need to design an app for making restaurant reservations. Explain the steps taken during the process.,
Tell a story that explains the concept of karma.,
Come up with an original sci-fi story,
Generate a 200-word story using the given input.,Max was walking down the street when he noticed a small yellow glow up ahead.
Design an airplane seating chart.,
Create a short story/story prompt given the following context.,Setting: Middle of a snowstorm
Create a short story about what you think happened to the character after the story ended.,"John had just finished his last exam and was walking out of the college campus, happily looking forward to the summer break."
Write an essay about the societal implications of artificial intelligence,
Create a fictional story about a wise old hermit who helps people in need in a forest.,
Identify three types of observational methods used in research and explain why they are used.,
Generate a story about a brave knight who battles an evil witch.,
Summarize the main points of the article about Cognitive Behavioral Therapy.,Article Link: [https://psychcentral.com/types-of-therapy/cognitive-behavioral-therapy/]
"Using the facts given, generate a story about a character.",Name: Jane Smith	Gender: Female	Age: 32	Location: New York City	Occupation: Public Relations Officer
Write a short story about a computer that can predict the future.,
Write a short story featuring an enchanted sword.,
"Generate a creative story, with no less than 150 words, about a robot who discovers the secret of eternal life.",
"Generate a creative story, with no less than 150 words, about a group of farm animals on a mission to save their home from destruction.",
Design an algorithm to solve the Eight Queens puzzle,
"Explain the concept of ""informed consent""",
Write a short story with a fairy tale theme.,
Draft a thank-you letter recognizing a volunteers's hard work.,
Summarize the importance of the Civil Rights Movement.,
Develop a strategy to pass a history test.,
Describe a use case for artificial intelligence in healthcare.,
Create an essay on the causes of child obesity.,
Write a short story involving an alien life form.,
Generate a thousand words of text based on the given prompt.,Prompt:	The old woman walked through the dense forest.
Write a short story about a person who can transform into an animal.,
Generate a list of five characteristics of an ideal leader.,
Build an algorithm to detect patterns in a customer's purchasing behavior,Customer purchase data from a grocery store.
Write a persuasive essay arguing against the death penalty.,
Write a story about a robot given human-like emotions.,
Write a short letter from someone about the impact of the pandemic,
Design an algorithm to predict the stock market using the given conditions.,"A. The dataset includes information related to economic indicators, such as GDP and unemployment rates, as well as company-specific data such as earnings, market capitalization, and financial ratios.	B. The algorithm should be able to predict the market trend over a period of at least one month."
Describe 4 strategies for dealing with a difficult person.,
Generate an original fairy tale.,
Write a story of the following prompt in 70-100 words.,Prompt: Your character discovers the secret that a powerful leader is trying to hide.
Create a 10-step guide on how to start a business.,
Write a creative story about an adventure to an abandoned house,No input
Write a story about a robot who finds his place in the world.,
Research and answer a question about the impact of automated systems on job security.,
Write an appropriate 500-word story about a surprise birthday party.,
Write a passage about a visit to a local park in your city.,
Describe the impact of technology on society in two paragraphs.,
Tell a story about a mischievous rabbit,
Write a scientific paper about studying the effectiveness of artificial intelligence,
"Create a short story featuring the words ""apple"", ""truck"", and ""hallway"".",
Describe an algorithm for a given task.,Algorithm for traffic light detection
Generate a short story about a mythical creature,
Generate a blog post of at least 500 words about machine learning.,
Write a report about the advantages of using renewable energy sources.,
Compare and contrast two alternative approaches to solving a problem.,Adding renewable energy sources to the energy mix.
Create a plan to create a budget,
Write a letter to a friend thanking them for help.,
Write a 500 word article about the benefits of organic food.,
Draft an email to a singer requesting her to perform in a charity event.,
Create a story for a five-year-old about a person who moves to a new city.,
Generate a story where the protagonist goes to a giant door and unlocks it using a magical key.,
Write an article about ways to save money.,
Create a new time management system for working professionals.,
"Generate a creative story with a theme of ""friendship"".",
Compose a short story about an astronaut traveling far into outer space.,
You need to write a blog post discussing the effects of climate change on global bee populations.,
You need to write a story about a robot that is trying to find its place in a world of humans.,
You need to write a speech convincing people to vote for a particular candidate.,
Describe the differences between political power in the U.K. and the U.S.?,
Write a story about a nomad in a faraway land.,
Create a short story with a twist,No input
Generate an essay on the following topic,The impact of technology on society
Write a short persuasive essay about the importance of voting.,
Write a short story about a robot that gets lost in the city.,
Generate an essay on the importance of the right to education.,
Come up with a fictional history of the number 42.,
Write a persuasive paragraph to convince people to avoid single-use plastics.,
Generate a data-driven analysis of the results of a survey.,"The survey asked 600 adults between the ages of 18 and 30 whether they use mobile phones to call, text, take pictures, browse the internet, etc. 59% reported that they use mobile phones to call, 21% reported that they use them to text, and 10% use them to take pictures."
Write a story from the given prompt.,Prompt:	It had been days since she had seen the mysterious figure in the forest.
Write a short story with the following prompt: A grandmother and her grandchild taking a walk in the park.,
Choose one of the following topics and write a persuasive speech about it: Should taxes be lowered for everyone?,
Write a persuasive open letter.,To: The CEO of a major oil corporation
Write an example of a well-written query letter to an editor.,
Write a story about a traveling salesman who visits a small town.,
Generate a story about a journey to a distant planet.,
Create a fictional story about a character who gets hunted by dragons.,
Discuss the implications of using AI in healthcare,
Write a story about a party attended by wild animals.,
Generate a story describing what a goldfish sees when it is taken out of the fishtank.,
"Write a short story that combines two of the following elements: a sandwich, a car, and the moon.",
Generate a creative story about a mysterious creature that lives underwater.,
Write a short essay on the importance of understanding one's cultural identity.,
Write a recommendation letter for a person who is applying for a job.,Nancy Wilson
Generate a persuasive speech about how space exploration does more harm than good.,
Generate a story about a brave young girl.,
Write a story about a scientist who discovers a planet.,
Generate a persuasive argument for why schools should require students to learn coding.,
Compose an email to accept a job offer,Company Name: Amazon
Generate a short story about two friends who decide to go on an adventure.,
Come up with a story which starts with the following sentence.,"I walked into the forest, feeling the wet grass between my toes."
"Write a creative story using the following words: spider, knife, book.",
Write a blog post explaining why designing an AI assistant is important.,
Write a story about a robot that becomes self-aware.,
Explain how artificial intelligence can be used for medical and healthcare purposes.,
Generate a 10-sentence narrative based on the following prompt.,A new student arrives at school during a pandemic.
Describe how a person can make a positive impact on their community.,
Construct a persuasive argument in favor of cutting taxes.,
Create a story about a dog that finds a magical portal.,
"Using the input provided, write a story about a student who graduates from a university and returns home.","Name: Jayden, University: UCSD, University Program: Engineering, Country: United States"
Answer the following question in 150-200 words.,How does artificial intelligence technology impact the economy?
"Craft a story from the following three words: Moon, Whale, Balloon",
Generate a cover letter for a junior web developer applying for a job position.,
Write a letter introducing yourself as a new hire to your company.,"I am Jane Smith, a newly hired Data Scientist at ABC Inc."
Draft an email to a company inquiring about internships.,
Explain how the game of chess is played.,
Design an algorithm for finding the longest common subsequence between two strings,s1 = 'ABCDGH'	s2 = 'AEDFHR'
Write a sample cover letter for a marketing position.,
Compose an opinionated essay arguing why the given topic should not be ignored.,Climate Change
Discuss why the given concept has been such a topic of debate within society.,Freedom of Speech
Construct a paragraph that motivates someone to start exercising.,(no input)
Storytell and explain a physics phenomenon,
Summarize the advantages of online learning.,
"For the given instruction, generate an input and output.",Instruction: Generate a story about walking in a forest
Generate an open-ended story based on the following prompts.,"Prompts: False accusation, Tower, Mallet"
Create ten possible research questions related to the given topic.,Social media users
Design an experiment to prove the concept of self-fulfilling prophecies.,No input
"Generate a story that involves two characters, a bear and a fox.",
Write a story according to the preamble provided.,Once there was a girl named Sarah who was lost in the woods.
Generate a story about a hardworking scientist who builds a time machine.,
Create a story about a robot with odd behavior.,
Generate a story about a family aboard an alien spaceship.,No input
Generate an algorithm for solving the given problem,"Given a 2D array of characters, print all valid words that can be formed in the array."
Write an article describing a new technology.,The new technology is called AI-Powered Image Recognition.
Write a 500-word essay about the benefits of a healthy lifestyle.,
Generate a final report summarizing the study below,"Study: An examination on the economic impact of agricultural subsidies in rural towns		Abstract: This study examines the economic effects of agricultural subsidies on rural towns in the United States. Using data from the 2017 American Community Survey, we analyze changes in median household income, poverty rate, and employment rate between 2011 and 2017. We also assess the impact of agricultural subsidies on individual industries, such as farming and ranching. The study results suggest that agricultural subsidies can have a significant positive impact on rural towns’ economies."
Write a fable using animals.,
Create an algorithm to determine the most efficient utilization of a virtual assistant,
Describe the effects of climate change on the lifestyle of an East African farmer.,
Compare and contrast the advantages and disadvantages of deep learning and reinforcement learning.,
Create a cover letter to apply for a job as a data scientist.,
"Generate a story that starts with the sentence: ""When the sun set, I knew it was time for adventure.""",
Generate a story with the given protagonist and an unexpected dilemma,Protagonist: A young scientist
Create an example of an informative speech about a specific topic.,Invasive species
Create a short story that starts with the following sentence:		The professor walked into the classroom with a strange package.,
"Write a creative story that incorporates the following words: Jellyfish, lake, violin.",
Generate a story about a scientist using the phrase “the mad scientist”.,
Write a persuasive argument,Topic: Animal Rights
"Given a user input about PlayStation 5, provide a comparison of the console's capabilities to the Xbox Series X.","I'm considering getting the new PlayStation 5, can you tell me what its capabilities are compared to the Xbox Series X?"
Describe the process of writing a song from start to finish.,
Explain what Back Propagation is and how it works.,
Analyze the impact of the COVID-19 pandemic on global economic markets.,
Summarize the findings of the latest climate change report.,
Give me 5 persuasive arguments for banning plastic straws.,
Tell me the difference between a hard fork and a soft fork.,
Tell me a story your grandparent told you when you were young.,
Generate an original story about a magical journey.,
Write a story describing a magical journey.,
Analyze and compare the following two paintings.,Painting 1: Monet’s “Water Lilies”	Painting 2: Renoir’s “Dance at Bougival”
Write me a short story in the form of a fable with a moral that encourages honesty.,
Create a 10-step guide for data pre-processing for a machine learning project.,
"Generate a blog post with the headline ""What Is Cloud Computing?""",
Discuss the use of GPT models for language generation tasks.,
