"Compose a short poem with the following words: beauty, dream, sun and blue.",
"Compose a unique poem containing the word ""snow"".",
"Conceptually explain the following meaning of the phrase: ""with great power comes great responsibility"".",
"Construct a definition for the term ""AI.""",
"Construct an itinerary for a tourist visiting London, England.",Duration of stay: 7 days
"Create a case study about the following topics, focusing on the advantages and disadvantages of using machine learning.",
"Create a discussion prompt involving the following topics: lions, tigers, and bears.",
"Create a movie review for ""Avengers: Endgame""",
"Create a movie review for the movie Frozen, expressing your opinion and giving it a score from 1-10.",
"Create a petition for a cause, including a compelling argument and a call to action.",
"Create a poem using the words ""sun,"" ""moon,"" and ""stars"".",
"Create a positive spin to the following statement: ""The federal government is considering the possibility of canceling the summer internships.""",
"Create a recipe for ""Penne Alla Vodka"".",
"Create a response to the following statement: ""Homework is a burden for students.""",
"Create a scenario involving four people, Bob, Jack, Sarah, and Angela, and explain why they are not speaking to each other.",
"Create a story using the following words: backpack, balloon, and puppy.",
"Create a story using the three words: Bankrupt, Fortune, Nightmare.",
"Create a timeline of the major events in the novel ""The Great Gatsby"".",
"Create an ""about us"" page for a business.",
"Create instructions for playing rock, paper, scissors.",
"Define the following word: ""Kenopsia""",
"Define the term ""black hole"".",
"Define the term ""syntactic structure"".",
"Describe 3 of the characters from the movie ""Tangled"".",
"Describe a place from your own experience in vivid detail, using as much sensory language as possible.",
"Describe how to play the game ""Go Fish""",
"Describe the concept of ""social capital"".",
"Describe the concept of a ""Text-to-Speech"" system.",
"Describe the differences between DSLR, Point and Shoot and Smartphone Camera in terms of their features and specifications.",
"Describe the main differences between ""fascism"" and ""authoritarianism"".",
"Describe the meaning behind the phrase ""a double-edged sword"".",
"Describe the meaning of the phrase ""carpe diem.""",
"Describe the meaning of the phrase ""once in a blue moon"".",
"Describe the meaning of the words ""performance"" and ""success"".",
"Describe the poem ""If"" by Rudyard Kipling in your own words.",<no input>
"Describe the significance of the following proverb: ""A stitch in time saves nine.""",
"Describe the terms tokenization, stemming and lemmatization in natural language processing.",
"Describe the three layers of the Internet (Application, Transport, and Network) in simple terms.",
"Describe what a ""smart device"" is.",
"Describe what a ""unicorn startup"" is.",
"Describe what is meant by the term ""social media ecosystem"".",
"Design a board game, featuring natural disasters, that can be played by up to 5 players.",
"Design a data structure to store a dictionary of 5,000 words.",
"Design a system to classify objects based on its size (small, medium and large)",
"Design an algorithm to classify text into positive, negative, and neutral sentiment.",
"Discuss the enforcement of a ""cell phone safe-zone"" policy in the workplace",
"Distinguish between the terms ""political philosophy"" and ""political ideology"".",
"During the last member meeting, create a list of 5 ideas to improve the club.",
"Each day, we spend more time in front of a computer than outside. Write a text that captures this idea.",
"Edit a given article for syntax, grammar and style.",This article is about the development of the music industry and it's effects on society
"Estimate the cost of a vacation for a family of four, including airfare and expenses for meals and sightseeing, to Washington D.C.",
"Evaluate the argument ""We should not raise taxes on the wealthy"".",
"Evaluate the effectiveness of the ""Go Green"" campaign",
"Evaluate the following statement:		""Daylight saving time should be abolished.""",
"Evaluate the following statement: ""Life without technology would be dull"".",
"Evaluate the statement ""The Republican Party’s stance on immigration is wrong"".",
"Explain how ""types"" is used in programming languages.",No input required.
"Explain in detail what is the meaning of ""Diamonds are a girl's best friend"".",
"Explain the concept of ""El Niño.""",
"Explain the concept of ""Pythagorean Theorem"".",
"Explain the concept of ""Software as a Service"" (SaaS).",
"Explain the concept of a ""heartbeat"" in terms of database management.",
"Explain the concept of mean, median, and mode.",
"Explain the critical points of the movie ""Avengers Endgame"".",
"Explain the differences between synaptic plasticity, habituation and adaptation.",
"Explain the differences between the IaaS, PaaS and SaaS cloud computing models.",
"Explain the implications of the phrase ""knowledge is power"".",
"Explain the main characters' journeys in the book ""The Great Gatsby""",<No Input>
"Explain the meaning of the expression ""to cross the Rubicon"".",
"Explain the meaning of the expression ""to steal one's thunder"".",
"Explain the meaning of the following idiom: ""Bite off more than you can chew"".",
"Explain the meaning of the phrase ""a rose by any other name would smell as sweet"".",
"Explain the meaning of the phrase “garbage in, garbage out” as it relates to computers.",
"Explain the meaning of the proverb ""A word is enough for the wise"".",
"Explain the origin of the saying ""it's like herding cats"".",
"Explain the phrase ""seeing is believing.""",
"Explain the relationship between the nouns and pronouns in the sentence ""Jennifer shared the simple recipe with Tom and she.""",
"Explain the significance of the line from Shakespeare's Macbeth - ""Double, double toil and trouble""",
"Explain the significance of the word ""freedom"" in modern society.",
"Explain the term ""learning curve"".",
"Explain the value of a ""growth mindset"".",
"Explain what ""Garbage in, garbage out"" means",
"Explain what ""encrypted data"" is",
"Explain what Heraclitus meant by ""You can never step in the same river twice"".",
"Explain what a ""fiscal deficit"" is.",
"Explain what a ""frictionless payment experience"" is.",
"Explain what data preprocessing is, and provide one example.",
"Explain what the phrase ""the moving finger writes, and having writ,"" means in the context of the poem ""The Rubaiyat of Omar Khayyam"".",
"Explain what the term ""infrastructure"" means from the perspective of public policy.",
"Explain why the American educational system is producing ""dull and uncurious"" students.",
"Explain why the following statement is accurate: ""true leadership is about inspiring others to reach their potential"".",
"Find the meaning of the phrase ""a penny for your thoughts""",
"Find the meaning of the phrase ""cut the mustard"".",
"Find the meaning of the phrase ""the straw that broke the camel's back""",
"Find the meaning of theword ""epiphany"".",
"Find the source of the following statement: ""The world is a small place"".",
"Following the input, list two ways companies can use facial recognition technology to enhance customer experience.",Facial Recognition
"For an online e-commerce store, come up with an effective way to track customer behavior and customer lifetime value.",
"For the following input, generate a science fiction story in less than 100 words.",A mysterious alien.
"Formulate an optimal budget plan to spend $20,000 on marketing activities.",
"From the given text, identify two examples of symbolic meaning.","Once upon a time, there was a gentle rain that washed away the dust from the land."
"Generate 4 description of a painting that has a mountain, a blue sky and a tree in the foreground.",
"Generate a 3-sentence horror story that incorporates ""black crows"" and ""superstitious fears"".",
"Generate a creative story, with no less than 150 words, about a robot who discovers the secret of eternal life.",
"Generate a list of 10 questions based on the article, ""The 5 Best Cities in Europe"".",https://www.europedestinations.com/blog/the-5-best-cities-in-europe-power-ranking/
"Generate a movie review for the film ""Iron Man"".",
"Generate a movie review given the title of the movie ""Joker"".",
"Generate a paragraph, expanding on the following statement:",The digital age offers many solutions to traditional problems.
"Generate a poem with length 10-12 lines, based on the given input.",The silence of the night
"Generate a short story in less than 100 words, set in an urban city.",
"Generate a story based on the following three words: spaceship, detective, choir",
"Generate a story starting with the phrase: ""The day the world changed forever""",
"Generate a story that describes two people, each with different personality traits in a dinner setting.",<No input>
"Generate a story that starts with ""It all started with a whisper...""",
"Generate a story using the sentence ""The sun was setting"".",
"Generate a story with the title ""The Lost Cat"".",
"Generate a system to segment the book ""The Cat in the Hat"" into three sections",
"Generate a vocabulary list on the topic ""forest"".",
"Generate an appropriate response to this instruction: ""Describe the types of facial recognition technology used in security systems.""",
"Generate an argument based on the following statement: ""Global warming is a real danger.""",
"Generate an interesting and creative story in this format - a person, an object and a location","John, a computer, New York"
"Give a summary of the article ""Covid-19 Vaccines: The Key to Reopening the Economy Safely"".",
"Give a summary of the play ""Hamlet"".",
"Given a URL, produce an article summarizing its content.",https://www.nytimes.com/2020/09/02/business/stock-market-today.html
"Given a budget of 50$, design a day trip for a family of 4 to a nearby destination.",
"Given a climate change article, edit it to make it more persuasive.",Climate change poses a serious threat to the environment. We are now witnessing disastrous natural events like hurricanes and floods. We should take action now to protect our planet and mitigate the effects of climate change.
"Given a climate change-related article, generate a list of three potential solutions.",This article discusses the impacts of climate change in the Arctic region.
"Given a database table and specific database queries, create an interactive report with charts and visuals.",
"Given a dataset of customer purchase histories, identify the customer segment that is most likely to purchase again from the same store.",
"Given a description of the symptom, suggest the best way to manage it.",I am feeling fatigue and exhaustion all the time.
"Given a general topic, write a paragraph about it.",Friendship
"Given a hypothetical situation, design a plan to overcome it.",Your business partner pulled out of the project and you're understaffed.
"Given a list of 10 objects, rank them by their durability from most durable to least durable.","Pen, pencil, laptop, phone, chair, table, stapler, paperclip, hammer, window"
"Given a list of characters and actions, organize the characters and actions into an entertaining storyline.","Characters: Sheryl - lawyer, Sarah - engineer, Tom - detective	Actions: Win the lottery, Stop a bank robbery, Invent a new technology"
"Given a list of ingredients, tell us how to prepare a simple vegan meal.","Pasta, tomatoes, red onion, garlic."
"Given a list of sports and equipment required, develop a new game or sport.","Sports: Football, Basketball, Tennis 	Equipment: two nets, one ball"
"Given a list of words, create a poem.","devotion, love, infinity"
"Given a musical clip, describe the musical structure in detail, such as key signature, pace, and dynamics.",https://www.youtube.com/watch?v=hFc_T9ic1fU
"Given a news article, explain the key points and implications.",News Article: Google is launching a new cloud-computing service.
"Given a phrase, Identify the grammar rule and parts of speech it follows.",Phrase: A fool's errand
"Given a political cartoon, explain the message being conveyed.",![Image](https://upload.wikimedia.org/wikipedia/en/8/8a/Political_cartoon.jpg)
"Given a product, write a review for it.",A popular protein powder
"Given a proverb, rewrite it in its modern version.",A rolling stone gathers no moss.
"Given a quotation, present an argument as to why it is relevant today.","""Everybody is a genius. But if you judge a fish by its ability to climb a tree, it will live its whole life believing that it is stupid."" – Albert Einstein"
"Given a quote, explain it in your own words.","""It's not what you look at that matters, it's what you see."""
"Given a real-world scenario, design a system to automate the task.",Restaurant food delivery system
"Given a scenario, devise a plan to address it.",Your neighbor is hosting a loud party and it's keeping you up.
"Given a scenario, generate 5 possible solutions",John and Sarah are struggling to manage a team of people with varying skill levels.
"Given a sentence, explain why this statement could be problematic.",Women should stay at home and take care of the children.
"Given a set of text in bulleted form, generate a story from them.","* John was always a motivated person	* John had a dream of working for Google	* He dedicated his time and resources to learn the necessary skills	* He created a portfolio to showcase his work	* Finally, he was invited for the interview	* He was offered a developer role"
"Given a situation, come up with a plan of action.",Your team member is consistently late to meetings
"Given a situation, discuss the impacts of technology on the situation.","Due to the pandemic, virtual classrooms have been the primary source of education for children."
"Given a table of data, identify the cause of the variation between the two variables.",[Attached table]
"Given a text, output an summary.",Life can be seen as a journey and a process of growth and transformation.
"Given a topic, generate a set of subtopics that could form the basis of an essay.",Time Management
"Given a user input about PlayStation 5, provide a comparison of the console's capabilities to the Xbox Series X.","I'm considering getting the new PlayStation 5, can you tell me what its capabilities are compared to the Xbox Series X?"
"Given a website, identify potential elements that you may want to improve.",
"Given a writing prompt, write a creative story.",A cursed egg that comes to life at night
"Given an article about investment, explain the key principles of investment.",The article is about risk diversification in the investment market.
"Given an event, generate a news report about it.",SpaceX launched its first crewed mission to space.
"Given an everyday situation, create a brief story around it.",Riding the subway
"Given an input of a product category, suggest three ideas for improving customer experience",Fashion clothing
"Given an occupation, generate a relevant job advertisement.",Occupation: Veterinarian
"Given some binary classification data, identify a suitable machine learning model that can be applied to this task",
"Given some inputs, devise a strategy to build trust between a company and its customers.",1. Transparency	2. Respect of customers	3. High service quality
"Given the context and keywords, come up with a funny, non-offensive joke.","Context: Interview	Keywords: Cows, Monkeys"
"Given the context, how would you design an AI-based digital assistant?",
"Given the data, predict whether a patient has cancer or not.",Patient A's PAP score is 5.3 and has elevated CEA count 2.8 ng/ml
"Given the following code, explain what it does in layman’s terms.","def encrypt(message, key):	  encrypted_message = """"	  for i in range(len(message)):	    encrypted_message += chr(ord(message[i]) + key)	 	  return encrypted_message"
"Given the following description, provide a visual illustration of the story.","Once upon a time, there was a young girl who decided to take a long journey up a mountain to find an ancient temple. Along the way, she encounters many obstacles and struggles to stay on the path. She eventually finds the temple and is amazed by the sight."
"Given the following details, write a short paragraph about a vacation destination.","Destination: Mexico 	Time of Year: Summer 	Activities: Swimming, fishing, snorkeling, zip-lining"
"Given the following facts, generate a story riddle.",- The protagonist had a secret fear. 	- He found a magical cloak.	- He had a special purpose to fulfill.
"Given the following input, generate a job description for a product manager.",Noinput
"Given the following input, how would you automate the task?",Change addresses for all employees
"Given the following list of ingredients, come up with a dish that can be made with those ingredients.",- Chicken 	- Carrots 	- Onions	- Potatoes	- Olive oil 	- Thyme
"Given the following list of tasks, classify them into either low complexity or high complexity tasks.",* Sending a text message	* Completing a PowerPoint presentation	* Writing a novel
"Given the following lyrics, provide a story to go along with it.",Verse 1:	This you left me here to wander	Why did you take away my shield		Verse 2:	Broken glass surrounds me	White horses carry a new king
"Given the following proverb, explain its meaning",A stitch in time saves nine
"Given the input context, generate a short passage in the style of the author.",Context: An American Novel by James Baldwin
"Given the input, explain why beaches are important habitats for animals.","Beaches provide a unique habitat to a wide variety of marine animals, including fish, crustaceans, and sea birds."
"Given the input, explain why students should learn coding.",
"Given the name of a plant, describe the care instructions.",Money Tree
"Given the output of a service, classify it into different categories.","""The service has an output of A and B"""
"Given the topic, generate a story of length 100 words.",The rise of artificial intelligence
"Given the two passages, compare and contrast their concepts.",Passage 1: Agile methodology emphasizes rapid iteration and quickly responding to change.		Passage 2: Waterfall methodology is an action-oriented approach to project management which follows a linear progression from beginning to end.
"Given this legal document, explain the implications of the fine print.",A contract for the purchase of a house with a clause detailing the transfer of ownership of the property to the buyer.
"Given this painting, describe the emotions conveyed",The painting shows two people walking together in the rain.
"Given two arguments, analyze and compare them",Argument 1: Technology has enabled us to stay connected to our friends and family.		Argument 2: Technology has caused us to become more isolated from each other.
"Given two countries, develop a comparison between their healthcare systems.",France and Germany
"Given two data sets, explain how they can be compared.",Weather data from two different cities
"Given two different pieces of information, explain the differences",Ecosystems and Biomes
"Given two documents, compare and contrast the topic they talk about.",Document One - Soft Skills	Document Two - Hard Skills
"Given two documents, summarize the differences between them.",Document 1: Summer harvest season has been maintained in the United States for many decades. The summer harvest assists farmers to produce and collect the necessary crops by the required time.	Document 2: The winter harvest season has become increasingly popular in recent years. The winter harvest enables farmers to produce earlier and increases the average yield of a crop.
"Given two options, provide an opinion",Apple or Android
"Given two pieces of information, find the correlation between them.",Height and number of shoes owned
"Grade the following essay, using a scale of 0-5.",The rising cost of higher education has made college increasingly out of reach for many students. More and more students are taking out loans to cover their expenses and are graduating with high amounts of student debt.
"How does the proverb ""A penny saved is a penny earned"" apply to financial planning?",None
"Identify any three fallacies in this statement: ""We need to close our border to protect our country.""",
"Identify the figure of speech used in the phrase ""Every cloud has a silver lining"".",
"Identify the main differences between machine learning, deep learning and data mining.",
"Identify the type of each word in the sentence; form a table containing the word, its part of speech and its definition.",The government has announced new lockdown measures.
"If a bank was introducing a new savings account, come up with guidelines for the account.",
"If a student has a writing assignment on a certain subject, provide a few ideas on how they can approach the topic.",A student has a writing assignment on the history of invention.
"If you needed to produce a report quickly, what steps would you undertake?",
"Imagine a world where every country has free healthcare, what would be the positive and negative implications of this reality?",
"Imagine you are a book author, please write a summary of the topic of your book that would capture reader's interest.",
"In 100 words or less, tell a story about the consequences of the choices people make",
"In a few sentences, describe the importance of sleep.",
"In a gist, summarize this article.",The article deals with the debate surrounding genetically modified crops and its effects on society and the environment.
"In less than 100 words, explain why it is important to be honest.",
"In no more than 100 words, write a letter to your younger self.",
"In the context of US politics, define the term gerrymandering.",
"In the context of a computer-aided recognition system, describe the differences between facial recognition and fingerprint recognition.",
"In the following passage, identify five examples of imagery:","The cold night air was like a sharp blade slicing through my coat as I hurried through the deserted streets. Even the streetlights seemed to dim as I passed, unwilling to provide even a little bit of comfort in the darkness."
"In this task, you need to be able to summarize a given list of key points.",1. Start your own business.		2. Research your competition.		3. Utilize social media platforms for marketing.		4. Analyze customer needs and wants.
"In your own words, define sustainability.",
"In your own words, explain the difference between absolute and relative references in Excel.",
"In your own words, explain what a blockchain is.",
"Indicate how the following characters in the novel reflect the theme of ""the corrupting influence of power"".",Gregoire in Zola's Germinal
"Inevitably, some items are out of stock due to various circumstances. Rewrite the sentence to make it more convincing.","Unfortunately, some products are unavailable because of various situations."
"Interpret the lyrics to the song ""Changes"" by 2Pac",
"Investigate the origin of the following phrase - ""neither fish nor fowl"".",
"List all countries in North America, in alphabetical order.",
"Out of these two choices, determine the most suitable one for a given situation.",Which is the better option: offering advice or offering a solution?
"Output a 3-5 sentence definition of the term ""computer virus"".",
"Please write a straightforward poem using the words 'stardust', 'sky', and 'night'.",
"Provide a short summary of the short story, ""The Tell-Tale Heart"".",
"Provide examples of a metaphor, a simile, and a hyperbole.",
"Provide examples of control, treatment and confounding variables.",
"Provide three sentences to explain the definition of ""artificial intelligence"".",
"Rank the following emotions from least to most intense: fear, awe, sadness",
"Rank these feelings in order from most to least unpleasant: Stress, Fear, Anxiety","These feelings: Stress, Fear, Anxiety"
"Recategorize this article into the ""Entertainment"" section of a newspaper.",A new gadget from Apple Inc. was released this week. It is expected to be a game-changer in the tech world.
"Refute the following statement:  ""Climate change is not real.""",
"Research the meaning of the term ""cultural relativism"" and explain it in an easy to understand manner.",
"Retell the classic story of ""Little Red Riding Hood"" in one short paragraph",
"Rewrite the poem ""The Road Not Taken"" in your own words.",
"Sort this list of natural disasters from least to most dangerous:	7. Earthquake, Flood, Hurricane, Tornado.",
"Speaking of a recent news headline, can you write a brief summarization?",The European Commission announced a 6-month delay in the Brexit deadline.
"State the main contribution of the paper ""Reinforcement Learning: An Introduction"".",
"State the main theme of this book: ""The Little Prince""",
"Summarize an article titled ""Advantages of Owning a Pet""",
"Summarize the article ""Cats vs Dogs: The classic pet debate""",https://www.livescience.com/54891-cats-dogs-pet-debate.html
"Summarize the article ""Google News: Making headlines in the age of AI"".",
"Summarize the article ""Google Research Focuses on Neuroevolution"".",
"Summarize the article ""The Impact of Social Media on Youth"".",The Impact of Social Media on Youth
"Summarize the article: ""A survey of machine learning methods for rhetorical question identification""",
"Summarize the concept of ""survival of the fittest"".",
"Summarize the content of the ""Harry Potter"" movie series.",
"Summarize the core theme of the poem ""Ozymandias"" by Percy Bysshe Shelley",
"Summarize the following article - ""The Use of Botanical Medicine in the Treatment of Depression""",The Use of Botanical Medicine in the Treatment of Depression
"Summarize the following book: ""1984"" by George Orwell.",
"Summarize the key findings of the research paper ""The Impact of Technology on Education in the 21st Century"".",
"Summarize the key points in the article, ""10 Reasons Why We Should All Wear Masks"".",
"Summarize the key points of the article titled ""5 Reasons Why Online Education Will Continue to Grow.""",https://www.joubertpress.com/blog/5-reasons-why-online-education-will-continue-to-grow
"Summarize the key themes from the poem ""The Road Not Taken"" by Robert Frost.",
"Summarize the lyrics of the song ""Imagine"" by John Lennon.",
"Summarize the main points of the article ""Harnessing The Power of Social Media""",
"Summarize the main points of the article ""How COVID-19 is reshaping the global economy""",
"Summarize the meaning of the acronym ""API"".",
"Summarize the meaning of the following quote:		""When you get older, three things happen. The first is your memory goes, and I can't remember the other two.""",
"Summarize the most important points of the article ""The Benefits of Living Abroad"".","The article, written by Elizabeth Fiedler and published in the New York Times, discusses the benefits of living abroad."
"Summarize the movie ""The Incredibles"".",
"Summarize this article, highlighting the main points using no more than 100 words",https://www.exploratorium.edu/science-of-music/what-sound
"Tell me about the concept of ""cooperative competition"".",
"To summarize the article on ""Artificial Intelligence and Its Impact On Society"", explain the three main points.","The article focuses on the positive and negative effects of Artificial Intelligence (AI) on society, from the economic to the philosophical."
"Troubleshoot the following error message: ""An unknown error occurred. Error code: 500.""","""An unknown error occurred. Error code: 500."""
"Using an example, explain how a computer processes data.",Noinput
"Using data from the given input, generate an email intended to inform your colleagues about the new accounting procedure.",Company: Widgets Inc.	Subject: New Accounting Procedure
"Using the facts given, construct an argument to support the given statement.","Statement: People should wear masks in public	Facts: Wearing a mask reduces the risk of spreading infectious diseases, masks prevent inhalation of polluted air, masks provide psychological comfort"
"Using the given facts, can you come up with a hypothesis to explain the problem?",Cats in the neighborhood are meowing loudly and blocking roads.
"Using the given facts, write an article on the life of PersonX.",- PersonX was born in Ireland.	- PersonX was a computer scientist and entrepreneur.	- PersonX developed an AI system to assist farmers with farming.	- PersonX was a pioneer in the field of AI.
"Using the given inputs, generate a half page blog post on healthcare safety during COVID-19.",- current healthcare protocols	- potential future protocols
"Using the input, explain how each color of the rainbow is created.",Rainbows
"What are the benefits of adopting a ""test-driven"" approach to software development?",
"What are the differences between the terms ""agent"" and ""organization""?",
"What are the five fundamental principles of Stratified sampling, and how do they work?",
"What does the following proverb mean: ""The grass is always greener on the other side""?",
"What does the idiom ""raining cats and dogs"" mean?",
"What does the phrase ""it takes two to tango"" mean?",
"What does the phrase ""out of left field"" mean?",
"What does the phrase ""smaller fish to fry"" mean?",
"What does the phrase ""the world is a stage"" mean?",
"What is a theme in the novel ""The Great Gatsby""?",
"What is the argument that most accurately supports the title, “Religious Education Should Not Be Taught in Public Schools”?",
"What is the definition of ""alea iacta est""?",
"What is the main idea of the poem ""Stopping By Woods on a Snowy Evening"" by Robert Frost?",
"What is the meaning of the phrase ""Life is what you make it""?",
"What is the meaning of the phrase ""in the doldrums""?",
"What is the meaning of the phrase ""it takes one to know one""?",
"What is the meaning of the phrase, ""Reality is stranger than fiction""?",
"What is the meaning of this proverb: ""A rolling stone gathers no moss""",
"What is the meaning of “quid pro quo""?",
"What is the origin of the poem ""Twinkle, Twinkle, Little Star""?",
"When given a set of time intervals, explain one approach to finding the minimum number of timeframes required to cover all intervals.",
"With the given input, describe a typical day in the life of a doctor.","Dr. Jane Scott, Pediatrician"
"Write a 3-sentence story that follows the structure ""once upon a time, every day, until one day"".",
"Write a blog post titled ""Tips for Living a Healthy Lifestyle"".",
"Write a classification model to classify movie reviews as negative, neutral or positive.",
"Write a creative poem, with no less than 24 lines, about a turtle.",
"Write a general overview of the movie ""Joker"".",
"Write a paragraph about the concept of ""machine learning"".",
"Write a poem that contains the given words: ""river"" and ""light""",
"Write a poem using the given word ""freedom"".",freedom
"Write a review for the film ""Once upon a time in Hollywood""",
"Write a review of the book ""To Kill a Mockingbird""",
"Write a short definition of the term ""artificial neural network"".",
"Write a short review for the novel ""The Catcher in the Rye"".",
"Write a short story of maximum 100 words including the keyword ""treasure"".",
"Write a short synopsis of the Grimm Brothers' classic fairy tale, Snow White.",
"Write a story in three sentences, each with a different tense.",
"Write a story that illustrates the phrase ""Life is a journey"".",
"Write a story using these 5 words: teacher, solve, maze, notebook, structure",
"Write a summary of John Grisham's novel ""A Time To Kill"".",
"Write a summary of the novel ""1984"" by George Orwell.",
"Write a term paper on the topic ""Benefits of Sleep"".",Noinput
"Write an instruction for a game of Jeopardy using the following topics:  Astronomy, Math, and Geology.",
"You are asked to join a debate team and you need to generate an argument for the topic ""The school system should not track student's academic performance"".",
"You are given a list of two or three items, create a unique story or dialogue that involves all the items.","Apple, Robot"
"given some key words, write a movie synopsis.","space adventure, intrepid robot"
A debate team needs to decide on a stance for their debate. Input which opinion the debate should take.,Should governments invest more in creating sustainable energy?
Account for the differences between American football and rugby,
Add an introduction to the following poem.,"""I am the wind that	flows through the trees	I am gentle, but powerful	A force of nature, to be seen"""
Add three examples of vernacular architecture.,
Analyse the given poem and explain its use of lyricism and imagery.,"The wind roared in the night,	Scattering my worries in the sky	Of ever-growing size."
Analyse the strengths and weaknesses of a website's user interface.,Name of Website: Quora
Analyse this hypothesis: Increased government spending will reduce poverty.,
Analyze a Shakespearean play.,Hamlet
Analyze a given text according to a given criteria.,The passage talks about the dangers of driving while distracted	Criteria:	The effectiveness of the argument
Analyze how a character changes in the course of the story.,A young man struggles to find his place between his traditional father and modern friends.
Analyze how artificial intelligence is implemented in the healthcare sector.,No input
Analyze how the author uses characterization in the first two paragraphs of the story.,The sun had brought with it a blaze of radiant silver. He felt its breeze on his face as he walked through the barren wasteland.
Analyze how this decision will affect the people.,The town is planning to build a new shopping mall.
Analyze how urbanization has changed culture in a city you are familiar with.,
Analyze the advantages and disadvantages of a given situation.,Working from home
Analyze the advantages and disadvantages of performing daily exercise.,
Analyze the article and answer what the author is trying to argue,The article “The Dark Side of Consuming Too Much Social Media” discuss the negative consequences of overuse of social media.
Analyze the benefits and concerns of using artificial intelligence.,
Analyze the benefits and drawbacks of the given political concept.,Capitalism
Analyze the benefits and drawbacks of using a bicycle for transportation,
Analyze the benefits and limitations of using GPT-3 for natural language generation.,
Analyze the benefits of digital marketing,
Analyze the causes of the U.S civil war.,
Analyze the content of the meme and explain the main idea.,
Analyze the cooperation between A and B.,"A and B have been friends for 10 years, but have recently been arguing a lot."
Analyze the differences between blockchain and traditional databases.,
Analyze the effectiveness of the US COVID-19 testing strategy,
Analyze the effects of poverty on mental health.,
