"Generate a plausible story involving a fox, a cat and a brick.",
"Generate a short story that begins with the line ""The wind was howling as I stepped out of the apartment"".",
"Generate a story about a magical creature using the phrase ""the stars shone brightly.""",
"Generate a story about a robot that starts with the sentence ""Robots have always been fascinated by power.""",
"Generate a story beginning with the phrase: ""It was the coldest night of the year"".",
"Generate a story combining the following words: lemon, whale, and butterfly.",
"Generate a story including the words ""strange,"" ""moon,"" and ""journey"".",
"Generate a story on the topic ""A strange journey""",Noinput
"Generate a story that includes a stingray, a lion and a parrot.",
"Generate a story that starts with the sentence: ""When the sun set, I knew it was time for adventure.""",
"Generate a story using the given characters, setting and theme.","Characters: Detective, Scientist	Setting: Abandoned Factory	Theme: Mystery"
"Generate a story using the words ""adventure"", ""ancient"", and ""treasure"".",
"Generate a story using these three words: starry, whisper, river.",
"Generate a story which contains this line: ""His heart felt as though it was made of lead"".",
"Generate a story with a beginning, a middle, and an end using the following words:","unicorn, castle, forest"
"Generate a story with the following elements: a traveler, an ancient city, and a secret.",
"Generate a story, set on a deserted island,",
"Generate a summary for the article ""The Impact of Technology on Mental Health""",
"Generate an appropriate response to this instruction: ""Write a story that starts with the phrase 'It was a cold winter night.'""",
"Given a context, generate a complete story.",Context: A young girl discovers a mysterious note in her backyard.
"Given a geopolitical issue, write a short opinion piece on it.",U.S.-China Trade War
"Given a list of characters, develop a story involving them.","Elizabeth, Charles, Thomas"
"Given a marketing case study, explain how the company achieved success.",The company is a fitness app that used influencer marketing to drive app downloads and engagement.
"Given a person's name, create a fictional story with that person as the protagonist.",Jorge
"Given a popular mobile game, create a story set in the game's world.",Clash of Clans
"Given a set of facts, create a persuasive essay.",Fact: Plastic bags are harmful to the environment.
"Given a speech, edit the speech to make it more impactful and persuasive.","Good morning ladies and gentlemen, I'm here to talk to you about why I should be the next president."
"Given a topic and a point-of-view, generate a creative story, with a minimum of 200 words.",Topic: A magical book shop; Point-of-view: third person
"Given some musical notes, write a 500-word story about it.",* C major	* D minor	* F major	* G major
"Given the facts, compose a compelling story.",Facts: 	- Person Y grew up in a large family where discipline was strictly enforced.	- Person Y always excelled in school and was recognized for his hard work and talent.	- Person Y attended a prestigious college and received a full scholarship.	- Person Y was able to leverage his education to start a successful tech company.
"Given the following article, rewrite it in the form of a personal letter.","Experts are concerned that the upcoming winter season could bring worse symptoms and higher transmission rates of COVID-19, as cold weather inside buildings could easily spread the virus."
"Given the following components, build an essay discussing the benefits of renewable energy.","Wind energy, solar energy, geothermal energy"
"Given the following essay prompt, write an argumentative essay of 300 words or less.",Discuss the benefits that technology brings to modern society.
"Given the following facts, write a persuasive essay to convince someone that climate change is real.","Facts: Rapidly rising global temperatures, carbon dioxide levels higher than any time in the past 800,000 years, melting ice caps and glaciers"
"Given the following input, construct a creative story.",A magic bow and arrow
"Given the following input, write a persuasive argument.",Health benefits of regular exercise
"Given the following objects, produce a short story.","Red umbrella, 4 kittens, an old mansion"
"Given the input sentence: ""Could you provide some examples for uses of AI?"", write a comprehensive summary.",Could you provide some examples for uses of AI?
"Given the play title, generate a scene using the provided characters.","Play title: ""The Catastrophe of King Midas""	Characters: King Midas, a wise man, messenger"
"Given the word “arrogant”, generate a story or an anecdote that involves an arrogant person.",arrogant
"Given two datasets, one containing animal photos and another containing plant photos, how would you train a model to identify the two?",
"Given two personal items, write a story about an adventure that someone goes on with these two items.",a ball and an umbrella
"How does the famous quote ""The only thing necessary for the triumph of evil is for good men to do nothing"" by Edmund Burke relate to the current political climate?",
"I need you to write an argumentative essay on the topic ""The Effect of Social Media on Teenagers""",
"In 200 words or less, write a story about a mouse using the following information:","The mouse is living in an old abandoned amusement park, and it must get past a herd of angry cows to get back to its home."
"In this task, you are given a short story, edit it to make it more suspenseful and engaging.","Once upon a time, there was an old man who lived alone in a small village. He had few possessions but he was happy with what he had."
"Incorporate ideas from the following quote into a presentayion: ""It is not the strongest of the species that survives, nor the most intelligent, but the one most responsive to change"".",
"Summarize the academic article ""Artificial Intelligence and the Future of Work"".",
"Summarize the article ""Social media and mental health"".",https://hbr.org/2020/06/social-media-and-mental-health
"Summarize the article ""The Benefits of an Online Education"".",https://www.study.com/articles/the_benefits_of_an_online_education.html
"Summarize the article ""The Revolution of Metal 3D Printing"".",https://www.engineering.com/AdvancedManufacturing/ArticleID/20180/The-Revolution-of-Metal-3D-Printing.aspx
"Summarize the article ""The Role of Artificial Intelligence in Everyday Life"".",
"Summarize the article, “10 Ways AI is Changing Businesses.”",
"Summarize the content of the article ""Understanding the Different Types of RNA"".",Article URL: (https://www.omicsonline.org/open-access/understanding-the-different-types-of-rna-2155-9870.1000171.pdf)
"Summarize the following article ""How to Get into Harvard""",https://www.freedomscientific.com/Learn/College-Prep/How-to-Get-Into-Harvard
"Summarize the following article - ""Why We Need To Focus On Gender Equality In Education""",Why We Need To Focus On Gender Equality In Education
"Summarize the main ideas of the paper: ""The impact of AI on healthcare""",
"Summarize the paper ""The Impact of Recycling Programs on the Environment"".",
"Transform the text into an article by adding subsections, rehashing parts of the text and rewriting using a different style.",The new movie coming out this weekend is the sequel to the popular franchise.
"Using the following facts, draft a biography about Einstein.","Name: Albert Einstein 	Born: March 14, 1879 	Died: April 18, 1955 	Known for: Theory of relativity 	Achievements: Nobel Prize in Physics 1921"
"Using the following information, create an imaginary story about a young woman experiencing guilt.",* She is a student at a prestigious university	* She was caught cheating on a test	* She has never experienced this feeling before
"Using the given input, create a blog post titled “The Benefits of Technology”",We live in a world where technology is constantly advancing.
"Using the input provided below, create a marketing strategy to promote a fictitious virtual assistant product.",We recently launched an artificial intelligence-powered virtual assistant that can understand and respond to natural language queries.
"Using the input provided below, write an essay about the importance of the military.","Military forces have been a part of human societies for thousands of years. They serve a number of purposes, from protecting citizens from external threats to maintaining order in times of internal unrest."
"Using the input provided, write a story about a student who graduates from a university and returns home.","Name: Jayden, University: UCSD, University Program: Engineering, Country: United States"
"Using the input, generate a paragraph discussing the implications of the recent technological advances.",Recent advances in AI and robotics
"Using the provided input, write a story about a traveler.","The traveler was tired and hungry, but he kept going."
"Write a 500 word report summarizing the article: ""The Impact of Brexit on the United Kingdom"".",
"Write a commentary on the statement: ""Online learning is the future of education"".",
"Write a creative story that incorporates the following words: Jellyfish, lake, violin.",
"Write a creative story that starts with the phrase ""The sun was setting in the west"".",
"Write a creative story using the following words: spider, knife, book.",
"Write a horror story using the following words in the story: flashlight, skeleton, darkness.",
"Write a letter to the mayor, thanking him for his efforts during the coronavirus pandemic.",
"Write a review of the book ""The Hunger Games"".",
"Write a short story (less than 300 words) revolving around a character named ""John"".",
"Write a short story based on the following prompt: The spacecraft was empty, but something was left behind.",
"Write a short story beginning with ""The sun had already set in the west when...""",
"Write a short story featuring a farmer, a lion and a mouse",
"Write a short story that begins with the sentence: ""It was the last time she would ever set foot in the old house.""",
"Write a short story that combines two of the following elements: a sandwich, a car, and the moon.",
"Write a short story that ends with the line ""And so, I lived happily ever after"".",
"Write a short story that involves the following elements—a rural village, a supernatural creature, and a full moon.",
"Write a short story that takes place in the city of Paris, France.",
"Write a short story with the following words as character names: Ashley, Robert, and Philip",
"Write a short story with the title ""The Throne"".",
"Write a short story, set in the future, about a character who decides to travel to a distant planet in pursuit of a new life",
"Write a story beginning with:"" He had never seen the world beyond his mountain home""",
"Write a story complete with a beginning, middle and an end set in a fictional world",
"Write a story that begins with ""It was a cold, dark night"".",
"Write a story that ends with the phrase, ""the sun rose and he was gone.""",
"Write a story that explains how the phrase ""Every cloud has a silver lining"" can be interpreted in a contemporary context.",
"Write a story that includes the following words: vase, lighthouse, sparrow.",
"Write a story that uses the following four words: sunset, starry, journey, adventure",
"Write a story that's based on the following three words: eruption, rebel, rebellion.",
"Write a story using the following elements: a thought-provoking question, an exotic location, a helpful character",
"Write a story using the phrase ""It was the middle of the night""",
"Write a story which includes the characters, setting, and theme in the input.","Characters: two sisters, Setting: a mountain village, Theme: finding courage"
"Write a story with the prompt ""A traveler journeying through a dark forest discovers a mysterious object""",
"Write a summary of the story ""The Three Little Pigs"".",
"Write an original story involving two frogs, a cat, and a bear.",
"Write an original story with a beginning, middle, and end.",
"You are provided with a short story, and you need to generate a different and longer version of the story.","Alex had been studying for weeks for his big math test. He was nervous, but he felt confident that he'd ace it. As the test began, he became increasingly anxious. He started to doubt himself and got more and more confused as he went on. He was sure he'd fail, but he kept on trying."
"You are required to generate a story with a given beginning.		Beginning:		The sun was setting, and the sky was filled with a golden and pink hue.",
A student is applying to college. Revise the following essay to make it more compelling.,"I am applying to college because I want to further my education. My parents have stressed the importance of getting a college degree, so I feel inclined to pursue this path."
Add a story about a hungry bear to the given input.,"Once upon a time, there was a small forest."
Add an extra paragraph to the given passage to make it more convincing.,"One of the biggest challenges facing our public education system is the growing achievement gap between students from different income levels. This problem is not just limited to the US, but exists in many countries around the world."
Add two sentences to this short story and make it at least 500 words.,The King liked to take long walks in the woods. He always found something interesting and unexpected during his strolls.
Analyze a poem and explain its main theme.,"The Road Not Taken	by Robert Frost		Two roads diverged in a yellow wood,	And sorry I could not travel both	And be one traveler, long I stood"
Analyze a poem and provide a summary,"The poem “To a Mouse” , by Robert Burns"
Analyze the below social media post and identify the most effective marketing strategy used.,![Social Media Post](https://i2.wp.com/techwood.in/wp-content/uploads/2020/06/Spinny-Feat1.jpg?fit=1080%2C810&ssl=1)
Analyze the differences between the words 'subsequent' and 'subsequenty',
Analyze the following poem and explain the major themes present in it.,"""The Road Not Taken"" - Robert Frost"
Analyze the following scientific paper,A Study of Photosynthetic Efficiency Under Different Light Conditions
Analyze the given data and provide 5 actionable insights,Table with data about the frequency of customer complaints
Analyze the given poem and discuss the themes and imagery in it.,"""Stopping by Woods on a Snowy Evening"" by Robert Frost"
Analyze the given sonnet and explain its overall style and message.,"Shall I compare thee to a summer’s day?	Thou art more lovely and more temperate:	Rough winds do shake the darling buds of May,	And summer’s lease hath all too short a date:"
Analyze the implications of a new environmental policy,The policy states that companies must reduce air pollution levels by 25% in the next 5 years.
Analyze the implications of free speech in the US.,
Analyze the implications of using a mobile-based payment system in a developing country.,
Analyze the pros and cons of displaying ads on a website.,
Analyze this poem and explain the central message of its author.,"""The Road Not Taken"" by Robert Frost		Two roads diverged in a yellow wood, 	And sorry I could not travel both 	And be one traveler, long I stood 	And looked down one as far as I could"
Analyze this poem and provide your opinion.,"The poem “The Road Not Taken” by Robert Frost	Two roads diverged in a yellow wood,	And sorry I could not travel both	And be one traveler, long I stood"
Answer the following question in an essay format.,What are the positive and negative effects of technology in our society?
Automatically generate a story given the following premise and context.,"Premise: In the distant future, a mad scientist creates a device that allows people to travel back in time.	Context: The protagonist, John, is an undercover government agent tasked with uncovering the truth about the scientist's invention."
Begin a story with a protagonist who is the CEO of an international corporation.,
Brainstorm three possible uses of a time machine.,
Brainstorm three potential uses for artificial intelligence in healthcare.,
Build a welcome speech for a college graduation ceremony.,
Can you add 5 meaningful sentences to the following story?,"Once upon a time, there was a princess who lived in a castle."
Can you share a sample article based on the given topic?,Topic: Advantages and Disadvantages of Artificial Intelligence
Choose 3 topics from the list and create a short article about each of them.,Topics:	- Human cloning	- Global pandemics	- Automation technology
Choose a topic and create 15 questions to ask about it.,Topic: Carnival Ride Safety
Come up with 5 plausible consequences of artificial intelligence (AI).,
Come up with a business plan for a childcare centre.,
Come up with a creative story that involves a dragon.,
Come up with a creative story that revolves around the given characters,"A Princess, a Dragon, and a Knight"
Come up with a list of 5 products that would make excellent gifts for a student.,
Come up with a scene for a horror movie.,
Come up with a short story about a pet turtle.,
Come up with a short story based on this setting.,She is lost in the middle of the forest with no one to help her.
Come up with a story about a group of stranded adventurers.,
Come up with a story about a person discovering a lost civilization.,
Come up with a story based on the given information.,"Information: a scientist, an asteroid, and a time machine"
Come up with a story in the form of a metaphor that explains the concept of intelligence.,
Come up with a story incorporating the following characters and objects.,"Characters: Mouse, Tiger, Fish; Objects: Ball, Teapot"
Come up with a story set in a given time period.,Medieval Europe
Come up with a story which starts with the following sentence.,"I walked into the forest, feeling the wet grass between my toes."
Come up with a storyline for a romance novel.,
Come up with a unique story idea involving a magic wand,
Come up with an essay on the importance of emotions in decision-making.,No input
Come up with an imaginative story about a magical forest.,
Come up with an original sci-fi story,
Come up with at least 5 ways to use deep learning in healthcare.,
Come up with five different activities to help children explore the solar system.,
Compare and contrast Depth-First Search (DFS) and Breadth-First Search (BFS).,
Compare and contrast Dijkstra’s algorithm and A* algorithm.,
Compare and contrast URL encoding and base64 encoding,
Compare and contrast a biconditional statement to a conditional statement.,
Compare and contrast a top-down and a bottom-up approach.,
Compare and contrast cross-validation and out-of-sample testing.,
Compare and contrast satellite imagery and conventional aerial photography.,
Compare and contrast subjects given in the input.,Painting and sketching
Compare and contrast the advantages and disadvantages of deep learning and reinforcement learning.,
Compare and contrast the differences between linear and logistic regression.,
Compare and contrast the different programming paradigms.,
Compare and contrast the features of two different ML algorithms,K-means clustering and Decision Tree
Compare and contrast the methods of machine learning and artificial intelligence.,
Compare and contrast the moral values of the protagonist and antagonist of To Kill a Mockingbird.,
Compare and contrast the philosophies of Friedrich Nietzche and Jean-Paul Sartre.,
Compare and contrast the philosophies of utilitarianism and Kantianism.,
Compare and contrast the two given news articles.,Article 1: https://www.nytimes.com/2020/10/19/world/europe/turkey-migrant-route.html	Article 2: https://www.nytimes.com/2020/10/19/world/europe/greece-migrant-rescue.html
Compare and contrast the two theories about the origin of the universe: Big Bang and Steady State.,
Compare and contrast the use of metaphors in two different books.,"""The Catcher in the Rye"" by J.D. Salinger and ""The Great Gatsby"" by F. Scott Fitzgerald"
Compare and contrast two leaders in the tech industry.,Elon Musk and Jeff Bezos
Compare and contrast two popular books from the same genre.,The Hunger Games and Maze Runner
Compare and contrast zero knowledge proofs with digital signatures,
Compare the advantages and disadvantages of the two popular machine learning approaches linear regression and decision trees.,
Compare the experience of visiting two different historical monuments.,"The Parthenon in Athens, Greece and The Colosseum in Rome, Italy"
Compile a list of five possible responses to a job applicant who inquired about their hiring timeline.,
Compose 10 questions related to the following topic:,The history of the American Revolution
Compose a 3 paragraph essay on the importance of saving money.,
Compose a 500-word essay about the importance of education.,
Compose a an original story using the words 'city' and 'river'.,
Compose a blog post explaining why Python is the ideal programming language for data science.,
Compose a brief essay about the destruction of the environment.,
Compose a business email,"Dear [Name],		I am writing to inquire about your [product/service]."
Compose a children's story on the theme of friendship.,
Compose a letter of appreciation for a given situation.,From a student to their teacher
Compose a letter of complaint to a company.,Product: Refrigerator	Problem: Developed rust on the door
Compose a letter to a political figure expressing your opinion on a certain issue.,
Compose a piece of creative writing describing a stormy night.,
Compose a professional email following up on a job application.,Name of the recruiter: John Smith
Compose a short story about a family traveling across the country.,
Compose a short story about a father’s journey.,
Compose a short story about a girl who discovers a mysterious artifact.,
Compose a short story about a robot who is able to learn to do chores on its own.,
Compose a short story about an astronaut traveling far into outer space.,
Compose a short story about two friends from different walks of life.,
Compose a short story about two friends with opposite personalities.,
Compose a short story about two siblings exploring a forest.,
Compose a short story centered around a given theme.,Theme: Friendship
Compose a short story with the provided input.,"John, Mars, Robot"
Compose a short story,
Compose a story about a child who heads out on a journey.,
Compose a story about a courageous lion in the African savanna.,
Compose a story about a farmer who is living in a rural village.,
Compose a story about a girl on her journey to school.,
Compose a story about a knight.,
Compose a story about a tour guide who takes visitors around a haunted castle.,
Compose a story about two siblings going on a camping trip with their parents.,
Compose a story based on the following facts,"Facts: 	- There is a family who have lived in the countryside for generations.	- They are so far isolated that they had no clue about the world outside of their small village.	- One day a traveler visited them and introduced them to technologies, books and new ideas."
Compose a story involving a mouse and a cat.,
Compose a story of 200 words.,
Compose a story of a day in the life of a bee.,
Compose a story that communicates a moral.,There was once a fox who wanted to be the fastest animal in the forest
Compose a story that follows the hero's journey.,
Compose a story that's 100 words long,
Compose a story using given words.,"fire, balloon, necklace, brave"
Compose a thesis based on the given topic: The Impact of Technology on Education.,
Compose an AI-powered story.,
Compose an article summarizing the use of AI in education.,
Compose an email requesting a meeting.,Dr. Samuel Smith | Professor at | Stanford University
Compose an email to a customer acknowledging their complaint and apologize for the inconvenience caused.,
Compose an email to a potential client explaining the benefits of your service.,
Compose an email to a potential employer showcasing your relevant experience and qualifications,
Compose an email to your supervisor to explain why you were late for work.,
Compose an essay about recycling with a minimum of 150 words.,
Compose an essay about the impact of technology on society.,
Compose an essay answering the following prompt: What are the main differences between a cat and a dog?,
Compose an essay from the given statement.,The importance of music education in our lives.
Compose an essay in the form of an argument defending the motion that robots should be included in the workplace.,
Compose an essay that compares and contrasts communism and capitalism.,
Compose an opinionated essay arguing why the given topic should not be ignored.,Climate Change
Construct a 5-6 sentence story from the given input.,The lonely woman decided to take a walk on the beach.
Construct a 500-character essay on a given topic.,The benefits of technology in transportation.
Construct a cause-and-effect argument that explains why there is obesity in the world.,
Construct a formal email to ask a professor for an extension on a project.,
Construct a logical argument for why artificial intelligence is beneficial to humanity.,
Construct a persuasive argument for the importance of biodiversity.,
Construct a persuasive argument for why a business should invest in SEO.,
Construct a persuasive letter to persuade a school to reduce their fees,
Construct a research study to compare the effects of meditation and exercise on anxiety levels.,
Construct a short story of 250 words,
Construct a short story with a moral lesson,
Construct a story about a robotic pet.,
Construct a story around this piece of information.,The protagonist is a cat called Kit.
Construct a story given a general setting.,"Deep into the night, a mysterious figure enters the dark forest."
Construct a story given a specific theme of choice.,Theme: Friendship
Construct a story of love and loss.,
Construct a story that combines elements of fantasy and reality.,
Construct an argument in support of the abolishment of the death penalty.,
Construct an email to a prospective employer introducing yourself and your qualifications.,
Construct an essay arguing in favour of using AI in school education.,
Create 20 questions about the topic of space exploration.,
Create a 5-minute storytelling about a newspaper delivery person.,
Create a 500-word essay on the role of technology in physical education.,<noinput
Create a believable and exciting adventure story.,
Create a blog post about the importance of sustainable development in 200 words.,
Create a blog post about your favorite travel destination.,My favorite travel destination is Italy.
Create a blog post on Strategies to Motivate Yourself,
Create a blog post on the importance of international volunteering.,
Create a blog post on why the movie industry has changed over the last two decades,
Create a blog post that explains public-key cryptography.,No input
Create a blog post to discuss the current immigration laws in the United States,
Create a business plan executive summary,Company Name: Cargo	Vision: Create an end-to-end logistics marketplace
Create a children's story about a dragon that learns to dance.,
Create a children's story based on a given theme.,Friendship
Create a children’s story using the input provided below.,"Once upon a time, there was a friendly fox named Fred."
Create a complaint letter regarding a faulty product.,Product: A gaming keyboard	Purchase Date: July 2020
Create a cover letter addressing why the applicant is a perfect fit for the job.,I have completed my Masters in Business Administration with focus on management.
Create a cover letter to apply for a job as a data scientist.,
Create a fable featuring two animals by taking the following sentence as a beginning.,"Once upon a time, a rabbit and a fox met in a forest."
Create a fantasy story about an adventure in a cave.,
Create a fictional story about a character who gets hunted by dragons.,
Create a fictional story about a group of people standing up against an oppressive government,
Create a fictional story about a wise old hermit who helps people in need in a forest.,
Create a fictional story that involves a magical creature.,
Create a fun adventure story involving a magical cat.,
Create a funny story that uses metaphors,
Create a list of 10 ethical concerns of AI,
Create a marketing plan for a new ice cream product.,
Create a mini story about two eggs who decide to explore the world.,
Create a movie review blog post.,The movie Avatar directed by James Cameron
Create a narrative piece from a given situation.,Two friends went on a picnic and one dropped a valuable item.
Create a new story about a witch fighting against a dragon,
Create a newspaper article about a recent storm.,
Create a persuasive argument in support of the following proposal.,Implementing solar energy for local businesses.
Create a persuasive argument on why schools should offer more computer science classes.,
Create a piece of creative writing about a creative life.,
Create a piece of text describing the advantages of using solar energy.,
Create a plan to improve customer relations for a company.,No input.
Create a presentation to explain the impact of the internet on society.,
Create a report comparing the human rights record of France and Germany.,
Create a report on the following topic.,Effects of air pollution
Create a report outlining the advantages and disadvantages of using [Machine Learning] in a certain industry.,
Create a report summarizing a book you read.,The book “The Great Gatsby” by F. Scott Fitzgerald
Create a report summarizing the given paper.,The paper investigates the effects of climate change in the Arctic region.
Create a sample document from the given template.,Template: Application for _____
Create a sample output to the following task: Analyze the impact of climate change on water resources in the USA.,
Create a set of instructions for creating a budget.,
Create a short allegory about the power of knowledge.,
Create a short news article summarizing the following information.,A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.
Create a short story about a magical creature that lives in the forest.,
Create a short story about a person discovering a new planet.,
Create a short story about a person exploring the jungle.,
Create a short story about a person who finds out they can travel through time.,
Create a short story about a person who is able to use time machine.,
Create a short story about a student who is struggling with Chemistry,
Create a short story about the given theme.,"Theme: Through strength, kindness can be found"
Create a short story about the last day of summer.,
Create a short story driven by an emotion.,Anger
Create a short story set in a forest.,
Create a short story that introduces a character.,
Create a short story which includes a sunset and a secret.,
Create a short story with the given characters and objects.,"Characters: a farmer, a pig	Objects: a carrot, a pitchfork"
Create a short story with the setting of a busy airport.,
Create a short story/story prompt given the following context.,Setting: Middle of a snowstorm
Create a speech about important life lessons and deliver it in front of an audience.,
Create a speech to inspire people to help the environment.,
Create a story about a boy saving a kitten from a tree.,
Create a story about a brave lion who conquers a land.,
Create a story about a character who overcomes an obstacle.,
Create a story about a child who discovers a mysterious object,
Create a story about a dog that finds a magical portal.,
Create a story about a group of animals traveling to a distant land.,
Create a story about a group of friends that go on an adventure,
Create a story about a group of friends who embark on a quest.,
Create a story about a man who is searching for the lost treasure.,
Create a story about a parrot.,
Create a story about a person who discovers a talent they didn't know they had.,
Create a story about a person who helped a stranger.,
Create a story about a person who is looking for a job and struggling with their decision.,
Create a story about a prince and princess living in a castle.,
Create a story about a princess and some dragons.,
Create a story about a rabbit living with an adventurous squirrel in the forest.,
Create a story about a robot that falls in love with a human.,
Create a story about a robot who learns to love humans.,
Create a story about a robot with odd behavior.,
Create a story about a spacecraft crash-landing on a distant planet.,
Create a story about a student going back to school after break.,
Create a story about a student who had an upcoming exam and was studying with his friends.,
Create a story about a student who learns a valuable lesson,
Create a story about a young girl who dreams of being a space explorer.,
Create a story about a young knight trying to save a princess from a dragon.,
Create a story about an elephant for a child aged four.,
Create a story about going to the moon.,
Create a story arc that introduces a character given a short description. You may provide more details and events.,A 5-year-old boy who loves to ask questions but hates following rules
Create a story describing a robot that helps a homeschooling family.,
Create a story ending in which the main character is liberated from her stressful environment.,Women's Names: Mary and Sally
Create a story following the prompt.,She was walking home late at night and came across something strange in the street.
Create a story for a children's book about a crocodile.,
Create a story for a five-year-old about a person who moves to a new city.,
Create a story given the list of characters and the setting.,"Characters:	- Alex, a teenager	- Ryan, a classmate of Alex	- Jane, an older sister of Alex		Setting:	Small town in rural North Carolina"
Create a story in which the main character has to make a life-changing decision.,
Create a story involving a surprise element.,
Create a story involving a talking mouse and an elephant.,
Create a story of 200 words under the given prompt.,Prompt: The world as you know it has changed
Create a story of a child who is afraid of the dark,
Create a story of a person who travelled around the world.,
Create a story of a young girl who discovers she has magical powers.,
Create a story that explains why chocolate chip cookies are the best,
Create a story that takes place in a small town.,
Create a story that uses the given keywords.,"Keywords: Adventure, Mountain"
Create a story that's corny and cheesy.,
Create a story using the provided information as guidance.,"Martha is an 80-year-old former librarian. She loves to garden, but today her plants are disappearing."
Create a story where the main character overcomes an overwhelming obstacle.,
Create a story with a well-developed climax.,
Create a story with the provided impromptus.,Once upon a time there was a troll who lived under a bridge
Create a text summary of 200 words from this article.,"Apple announced a major event today during which they are expected to unveil a range of new products. The event is said to include mac computers, iPads, and Apple Watches. In addition to the hardware announcements, the company is rumored to be introducing a new service that blends artificial intelligence and machine learning. This service is designed to make it easier to use their products."
Create a text-based game using the following elements.,- Desert	- Elephant	- Gambling
Create a unique story about a character who decides to visit a secret hidden town.,
Create an OpEd on the topic of digital rights.,
Create an article about the impact of technology on healthcare.,
Create an article on how computer vision is used in medical imaging.,
Create an article summarizing the challenges of urban agriculture in the United States.,
Create an email introducing yourself to the hr department at the company you have applied to.,Name: John Doe	Position Applied: Software Engineer	Company: Megacorp
Create an email requesting a meeting with a professor.,
Create an email template to ask for a recommendation from a professor.,
Create an email that encourages people to donate to a charity,
Create an email to a professor introducing yourself and your goals.,
Create an email to send to your professor to inquire about an extra credit assignment.,Name: John Smith	Subject: Extra Credit Assignment
Create an essay about the importance of nature conservation.,
